"","X","ID","Age","Education","Marital_Status","Income","Kidhome","Teenhome","Dt_Customer","Recency","MntWines","MntFruits","MntMeatProducts","MntFishProducts","MntSweetProducts","MntGoldProds","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","AcceptedCmp3","AcceptedCmp4","AcceptedCmp5","AcceptedCmp1","AcceptedCmp2","Response","Complain","Country","total_children","total_amount","total_num_purchase","age_class","income_class"
"1982",1981,4042,50,"Graduation","Divorced",43300,0,1,"10/13/12",87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,1,0,"CA",1,180,8,"Gen-X","Lower-Middle"
"1983",1982,7274,64,"Graduation","Married",78618,0,0,"9/28/12",87,736,163,818,212,163,61,1,4,7,10,2,0,1,0,0,0,0,0,"SP",0,2153,21,"Boomers","Middle"
"1984",1983,2902,63,"Graduation","Together",51381.5,1,1,"9/3/12",87,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,0,"AUS",2,45,4,"Boomers","Middle"
"1985",1984,3332,36,"Graduation","Single",29760,1,0,"8/29/12",87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,"GER",1,165,8,"Millennials","Poor"
"1986",1985,7433,36,"Graduation","Single",29760,1,0,"8/29/12",87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,"SP",1,165,8,"Millennials","Poor"
"1987",1986,9386,59,"Graduation","Together",50127,0,1,"5/29/14",88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,"SP",1,320,12,"Boomers","Middle"
"1988",1987,5176,33,"Graduation","Together",29604,1,0,"12/8/13",88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,"SA",1,53,4,"Millennials","Poor"
"1989",1988,10323,69,"Graduation","Married",49413,0,1,"10/25/13",88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,0,"SP",1,304,11,"Boomers","Lower-Middle"
"1990",1989,4682,63,"Graduation","Married",51876,0,0,"10/15/13",88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0,"GER",0,310,12,"Boomers","Middle"
"1991",1990,3083,47,"Graduation","Married",45837,1,1,"7/26/13",88,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,0,"SP",2,373,13,"Gen-X","Lower-Middle"
"1992",1991,8015,59,"PhD","Divorced",85696,0,0,"5/3/13",88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,1,0,"SP",0,1313,19,"Boomers","Middle"
"1993",1992,1745,59,"PhD","Divorced",85696,0,0,"5/3/13",88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,1,0,"SP",0,1313,19,"Boomers","Middle"
"1994",1993,3136,59,"Master","Divorced",59432,0,1,"4/13/13",88,317,25,265,25,19,12,3,5,3,11,5,0,0,0,0,0,0,0,"SP",1,663,19,"Boomers","Middle"
"1995",1994,6991,70,"Graduation","Divorced",43185,0,1,"4/10/13",88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,0,"AUS",1,637,18,"Boomers","Lower-Middle"
"1996",1995,8132,46,"PhD","Married",60631,1,1,"4/5/13",88,565,6,65,0,6,19,5,9,2,8,7,0,1,0,0,0,0,0,"GER",2,661,19,"Gen-X","Middle"
"1997",1996,503,36,"Master","Married",20559,1,0,"3/12/13",88,13,1,29,3,0,7,2,2,0,3,8,0,0,0,0,0,0,0,"AUS",1,53,5,"Millennials","Poor"
"1998",1997,8148,65,"Master","Together",50898,1,1,"1/8/13",88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0,"SA",2,859,20,"Boomers","Middle"
"1999",1998,2736,43,"Graduation","Married",73807,0,1,"1/2/13",88,366,124,156,71,78,54,2,5,5,11,2,0,0,0,0,0,0,0,"IND",1,849,21,"Gen-X","Middle"
"2000",1999,8162,65,"Master","Together",14661,0,0,"1/1/13",88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,0,"SP",0,26,4,"Boomers","Poor"
"2001",2000,692,67,"Graduation","Together",36807,1,1,"12/20/12",88,4,2,5,0,0,5,1,1,0,2,6,0,0,0,0,0,0,0,"IND",2,16,3,"Boomers","Lower-Middle"
"2002",2001,7706,46,"2n Cycle","Together",46772,0,1,"11/7/12",88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,0,"CA",1,1048,24,"Gen-X","Lower-Middle"
"2003",2002,9298,74,"PhD","Together",81574,0,0,"4/28/14",89,1252,0,465,46,35,0,1,4,5,8,1,0,1,1,0,0,0,0,"SA",0,1798,17,"Boomers","Middle"
"2004",2003,2986,45,"Graduation","Married",30772,1,1,"3/12/14",89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,"CA",2,20,3,"Gen-X","Lower-Middle"
"2005",2004,10812,43,"PhD","Married",46377,1,0,"3/1/14",89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,0,"SA",1,90,6,"Gen-X","Lower-Middle"
"2006",2005,2909,47,"PhD","Married",78128,0,1,"2/19/14",89,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0,0,"GER",1,1264,18,"Gen-X","Middle"
"2007",2006,6974,49,"PhD","Together",83443,0,0,"12/31/13",89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0,"GER",0,1497,21,"Gen-X","Middle"
"2008",2007,9140,61,"2n Cycle","Together",50523,1,1,"12/25/13",89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,"US",2,91,6,"Boomers","Middle"
"2009",2008,4554,56,"Graduation","Together",47009,0,1,"10/1/13",89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,"SP",1,448,13,"Gen-X","Lower-Middle"
"2010",2009,7791,54,"Master","Married",37054,1,1,"9/15/13",89,12,1,6,0,1,5,2,1,0,3,7,0,0,0,0,0,0,0,"SA",2,25,4,"Gen-X","Lower-Middle"
"2011",2010,5455,50,"PhD","Married",32011,1,0,"8/22/13",89,99,0,15,2,1,5,3,2,1,4,7,0,0,0,0,0,0,0,"SP",1,122,7,"Gen-X","Lower-Middle"
"2012",2011,7960,59,"2n Cycle","Together",82122,0,0,"8/15/13",89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,0,"SP",0,1382,25,"Boomers","Middle"
"2013",2012,3426,46,"Graduation","Divorced",70300,1,0,"7/15/13",89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,0,"SP",1,1596,23,"Gen-X","Middle"
"2014",2013,5316,45,"Master","Together",21024,0,0,"7/4/13",89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,"SP",0,84,6,"Gen-X","Poor"
"2015",2014,1404,53,"Graduation","Together",34916,2,0,"5/15/13",89,51,23,82,33,0,42,4,5,1,3,9,0,0,0,0,0,0,0,"SA",2,231,9,"Gen-X","Lower-Middle"
"2016",2015,10598,54,"Graduation","Together",27943,1,1,"4/15/13",89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,"SP",2,37,5,"Gen-X","Poor"
"2017",2016,8212,50,"Master","Married",39791,0,1,"3/28/13",89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,"SP",1,174,8,"Gen-X","Lower-Middle"
"2018",2017,3233,56,"PhD","Married",62745,0,1,"3/23/13",89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,"SA",1,1117,26,"Gen-X","Middle"
"2019",2018,7892,52,"Graduation","Single",18589,0,0,"1/2/13",89,6,4,25,15,12,13,2,2,1,3,7,0,0,0,0,0,0,0,"US",0,75,6,"Gen-X","Poor"
"2020",2019,2975,45,"Graduation","Together",85606,0,1,"11/12/12",89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,0,"SP",1,1956,22,"Gen-X","Middle"
"2021",2020,5043,70,"Basic","Married",26997,0,0,"11/5/12",89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0,"SP",0,434,11,"Boomers","Poor"
"2022",2021,3104,60,"Graduation","Single",82332,0,0,"9/17/12",89,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,1,0,"GER",0,2006,20,"Boomers","Middle"
"2023",2022,10854,51,"PhD","Married",38853,1,1,"5/23/14",90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,0,"IND",2,45,5,"Gen-X","Lower-Middle"
"2024",2023,7419,53,"Master","Divorced",27071,1,0,"4/23/14",90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,0,"SP",1,35,5,"Gen-X","Poor"
"2025",2024,5558,67,"PhD","Single",90933,0,0,"3/31/14",90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,0,"SP",0,1685,14,"Boomers","Middle"
"2026",2025,832,55,"PhD","Together",65814,0,1,"3/2/14",90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,"SP",1,747,20,"Gen-X","Middle"
"2027",2026,4964,63,"PhD","Together",74250,0,0,"1/26/14",90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,"CA",0,1158,17,"Boomers","Middle"
"2028",2027,11030,45,"Master","Married",33181,1,0,"1/3/14",90,9,0,3,0,0,4,1,1,0,2,6,1,0,0,0,0,0,0,"SP",1,16,3,"Gen-X","Lower-Middle"
"2029",2028,4587,77,"Master","Widow",45006,0,0,"7/18/13",90,162,25,53,16,0,10,1,3,1,7,3,0,0,0,0,0,0,0,"SP",0,266,11,"Boomers","Lower-Middle"
"2030",2029,450,63,"Master","Together",42315,0,1,"7/12/13",90,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,0,"US",1,270,9,"Boomers","Lower-Middle"
"2031",2030,11031,71,"PhD","Married",48699,1,1,"5/21/13",90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,0,"AUS",2,40,4,"Boomers","Lower-Middle"
"2032",2031,4990,67,"Graduation","Married",59111,0,0,"5/2/13",90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,0,"AUS",0,869,20,"Boomers","Middle"
"2033",2032,221,66,"Graduation","Married",48726,0,1,"4/27/13",90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,0,"GER",1,242,9,"Boomers","Lower-Middle"
"2034",2033,4351,66,"Graduation","Divorced",37244,1,1,"4/27/13",90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,0,"SP",2,55,4,"Boomers","Lower-Middle"
"2035",2034,1357,51,"Graduation","Together",74854,1,2,"4/8/13",90,856,59,487,58,29,73,7,2,5,5,5,0,0,0,0,0,0,0,"GER",3,1562,12,"Gen-X","Middle"
"2036",2035,5667,57,"PhD","Married",60896,0,1,"10/11/12",90,1013,30,399,60,46,153,3,9,10,4,6,0,0,0,0,0,1,0,"CA",1,1701,23,"Gen-X","Middle"
"2037",2036,8867,33,"PhD","Married",67546,0,0,"8/31/12",90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,"SA",0,2126,19,"Millennials","Middle"
"2038",2037,2747,33,"PhD","Married",67546,0,0,"8/31/12",90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,"SP",0,2126,19,"Millennials","Middle"
"2039",2038,7422,34,"Graduation","Single",46923,1,0,"8/22/12",90,85,44,54,102,78,6,3,5,1,7,7,0,0,0,0,0,0,0,"SP",1,369,13,"Millennials","Lower-Middle"
"2040",2039,4148,49,"Graduation","Married",38988,1,2,"8/20/12",90,164,24,103,12,3,42,7,5,1,6,8,0,0,0,0,0,0,0,"SP",3,348,12,"Gen-X","Lower-Middle"
"2041",2040,9516,50,"2n Cycle","Divorced",49118,0,0,"8/18/12",90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,1,0,"SP",0,1229,26,"Gen-X","Lower-Middle"
"2042",2041,1291,43,"PhD","Together",27683,1,0,"8/4/12",90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0,"SP",1,351,12,"Gen-X","Poor"
"2043",2042,1833,47,"PhD","Single",39190,1,0,"4/26/14",91,68,8,18,19,8,12,2,2,1,4,5,0,0,0,0,0,0,0,"SP",1,133,7,"Gen-X","Lower-Middle"
"2044",2043,7270,40,"Graduation","Divorced",56981,0,0,"1/25/14",91,908,48,217,32,12,24,1,2,3,13,6,0,1,0,0,0,0,0,"SA",0,1241,18,"Millennials","Middle"
"2045",2044,8182,37,"Graduation","Married",23228,1,0,"1/5/14",91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,0,"CA",1,121,7,"Millennials","Poor"
"2046",2045,10394,37,"Graduation","Married",90000,0,0,"12/23/13",91,675,144,133,94,192,241,1,4,8,5,1,1,0,1,1,0,0,0,"CA",0,1479,17,"Millennials","Middle"
"2047",2046,1142,68,"PhD","Married",55707,0,1,"12/22/13",91,208,7,82,30,66,35,2,3,2,9,3,0,0,0,0,0,0,0,"SP",1,428,14,"Boomers","Middle"
"2048",2047,451,32,"Graduation","Single",9255,1,0,"12/20/13",91,9,0,7,2,0,4,1,1,1,2,8,0,0,0,0,0,0,0,"IND",1,22,4,"Millennials","Poor"
"2049",2048,7128,44,"PhD","Single",42997,1,1,"12/7/13",91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0,"SP",2,15,3,"Gen-X","Lower-Middle"
"2050",2049,10678,62,"Graduation","Together",71232,0,1,"11/28/13",91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,0,"SP",1,917,23,"Boomers","Middle"
"2051",2050,7755,67,"PhD","Married",57744,0,1,"11/12/13",91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,0,"SP",1,411,14,"Boomers","Middle"
"2052",2051,4754,55,"Master","Married",33585,0,1,"9/25/13",91,30,11,33,13,6,29,1,2,0,4,4,0,0,0,0,0,0,0,"SP",1,122,6,"Gen-X","Lower-Middle"
"2053",2052,20,56,"2n Cycle","Married",46891,0,1,"9/1/13",91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,"GER",1,183,7,"Gen-X","Lower-Middle"
"2054",2053,2246,56,"2n Cycle","Married",46891,0,1,"9/1/13",91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,"SP",1,183,7,"Gen-X","Lower-Middle"
"2055",2054,10307,65,"Graduation","Married",50387,0,2,"8/31/13",91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,0,"SP",2,525,16,"Boomers","Middle"
"2056",2055,2147,52,"Graduation","Together",76653,0,0,"8/16/13",91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,0,"SP",0,2279,22,"Gen-X","Middle"
"2057",2056,10590,65,"PhD","Together",76542,0,0,"3/30/13",91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,"SP",0,1483,22,"Boomers","Middle"
"2058",2057,6565,72,"Master","Married",76995,0,1,"3/28/13",91,1012,80,498,0,16,176,2,11,4,9,5,0,0,0,1,0,0,0,"US",1,1782,24,"Boomers","Middle"
"2059",2058,6619,43,"Graduation","Married",38415,1,1,"1/2/13",91,22,1,13,4,0,4,2,1,0,3,7,0,0,0,0,0,0,0,"SP",2,44,4,"Gen-X","Lower-Middle"
"2060",2059,4817,65,"Graduation","Divorced",22304,0,0,"8/4/12",91,3,2,7,0,4,2,1,1,0,2,8,0,0,0,0,0,0,0,"SP",0,18,3,"Boomers","Poor"
"2061",2060,4508,69,"Graduation","Single",75127,0,0,"5/22/14",92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,"GER",0,833,18,"Boomers","Middle"
"2062",2061,4843,69,"Graduation","Single",75127,0,0,"5/22/14",92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,"SA",0,833,18,"Boomers","Middle"
"2063",2062,9197,68,"Graduation","Married",39722,0,1,"2/24/14",92,32,0,5,2,0,8,2,2,0,3,5,0,0,0,0,0,0,0,"SP",1,47,5,"Boomers","Lower-Middle"
"2064",2063,6237,55,"PhD","Single",7144,0,2,"12/7/13",92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,0,"SP",2,416,25,"Gen-X","Poor"
"2065",2064,6515,44,"Graduation","Together",39771,1,0,"12/6/13",92,6,2,18,2,8,14,1,2,0,3,4,0,0,0,0,0,0,0,"SA",1,50,5,"Gen-X","Lower-Middle"
"2066",2065,5954,49,"Master","Divorced",42618,1,0,"10/9/13",92,76,14,74,13,5,10,2,5,0,4,8,0,0,0,0,0,0,0,"SP",1,192,9,"Gen-X","Lower-Middle"
"2067",2066,7938,63,"PhD","Together",51518,0,1,"10/3/13",92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0,"GER",1,449,15,"Boomers","Middle"
"2068",2067,961,49,"Graduation","Married",74716,0,1,"9/12/13",92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,0,"SP",1,860,15,"Gen-X","Middle"
"2069",2068,1764,46,"Graduation","Single",33955,1,0,"8/9/13",92,100,2,128,23,7,10,4,5,1,5,8,0,0,0,0,0,0,0,"SA",1,270,11,"Gen-X","Lower-Middle"
"2070",2069,1916,67,"Master","Married",45736,0,1,"7/24/13",92,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,0,"GER",1,437,14,"Boomers","Lower-Middle"
"2071",2070,6941,50,"Graduation","Single",31632,0,0,"7/14/13",92,17,8,12,11,15,32,1,2,1,2,7,0,0,0,0,0,0,0,"SP",0,95,5,"Gen-X","Lower-Middle"
"2072",2071,5562,47,"Graduation","Married",60093,0,1,"6/26/13",92,502,12,109,16,6,90,2,7,2,10,6,0,0,0,0,0,0,0,"SP",1,735,19,"Gen-X","Middle"
"2073",2072,1517,52,"Graduation","Single",30822,1,0,"6/14/13",92,3,9,13,2,12,12,1,1,0,3,7,0,0,0,0,0,0,0,"SP",1,51,4,"Gen-X","Lower-Middle"
"2074",2073,7286,53,"Graduation","Together",41728,1,0,"5/24/13",92,13,6,15,3,5,13,1,2,0,2,10,0,0,0,0,0,0,0,"AUS",1,55,4,"Gen-X","Lower-Middle"
"2075",2074,4687,63,"Master","Married",80739,0,0,"5/23/13",92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0,"SP",0,1633,23,"Boomers","Middle"
"2076",2075,5631,30,"Graduation","Single",49767,0,0,"5/2/13",92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,"US",0,692,17,"Millennials","Lower-Middle"
"2077",2076,1951,40,"Basic","Married",34445,0,0,"1/27/13",92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,"SP",0,839,21,"Millennials","Lower-Middle"
"2078",2077,123,70,"Graduation","Widow",67046,0,1,"1/6/13",92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,"AUS",1,993,13,"Boomers","Middle"
"2079",2078,9451,56,"Graduation","Married",73538,0,1,"11/25/12",92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,0,"CA",1,1658,23,"Gen-X","Middle"
"2080",2079,7396,55,"Graduation","Married",80398,0,0,"11/10/12",92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,0,"SP",0,1597,25,"Gen-X","Middle"
"2081",2080,3298,65,"Master","Married",52973,0,1,"11/8/12",92,856,0,76,12,9,199,7,9,6,9,8,0,0,0,0,0,0,0,"SA",1,1152,24,"Boomers","Middle"
"2082",2081,6730,67,"Graduation","Married",38998,1,1,"11/3/12",92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,0,1,"SP",2,54,5,"Boomers","Lower-Middle"
"2083",2082,9916,67,"Graduation","Married",38998,1,1,"11/3/12",92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,0,1,"SA",2,54,5,"Boomers","Lower-Middle"
"2084",2083,2227,63,"2n Cycle","Together",26490,0,0,"9/22/12",92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,"SA",0,210,9,"Boomers","Poor"
"2085",2084,946,63,"2n Cycle","Together",26490,0,0,"9/22/12",92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,"SP",0,210,9,"Boomers","Poor"
"2086",2085,3745,33,"2n Cycle","Married",23331,1,0,"9/4/12",92,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0,0,0,"IND",1,103,6,"Millennials","Poor"
"2087",2086,4094,60,"Graduation","Married",60544,1,1,"8/25/12",92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,"AUS",2,289,11,"Boomers","Middle"
"2088",2087,8588,60,"Graduation","Married",60544,1,1,"8/25/12",92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,"GER",2,289,11,"Boomers","Middle"
"2089",2088,3916,50,"PhD","Together",49269,1,0,"8/15/12",92,639,8,166,11,8,58,3,7,3,12,7,0,0,0,0,0,0,0,"SP",1,890,22,"Gen-X","Lower-Middle"
"2090",2089,9135,71,"Graduation","Together",27203,1,1,"8/6/12",92,13,2,21,4,0,24,2,1,1,2,8,0,0,0,0,0,0,0,"SP",2,64,4,"Boomers","Poor"
"2091",2090,1755,33,"2n Cycle","Together",45204,1,0,"4/11/14",93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,"SA",1,114,6,"Millennials","Lower-Middle"
"2092",2091,2875,43,"Graduation","Married",67023,0,0,"3/4/14",93,444,44,382,11,8,17,1,3,7,13,2,0,0,0,0,0,0,1,"SP",0,906,23,"Gen-X","Middle"
"2093",2092,2008,43,"Graduation","Married",77583,0,0,"2/10/14",93,372,23,384,250,12,108,1,4,5,9,2,0,0,0,1,0,0,0,"SA",0,1149,18,"Gen-X","Middle"
"2094",2093,10925,38,"Graduation","Married",76630,0,0,"1/14/14",93,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,0,"SA",0,1003,24,"Millennials","Middle"
"2095",2094,1604,61,"Master","Married",47353,0,1,"11/13/13",93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,0,"SP",1,225,10,"Boomers","Lower-Middle"
"2096",2095,5389,57,"Graduation","Married",48920,0,2,"10/20/13",93,238,17,68,8,10,6,3,6,2,5,7,0,1,0,0,0,0,0,"SP",2,347,13,"Gen-X","Lower-Middle"
"2097",2096,2878,74,"PhD","Married",67472,0,1,"9/28/13",93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,"SP",1,414,13,"Boomers","Middle"
"2098",2097,4440,57,"Master","Married",64100,0,1,"9/10/13",93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,0,"SA",1,546,17,"Gen-X","Middle"
"2099",2098,1324,33,"Graduation","Married",38872,1,0,"5/30/13",93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,"IND",1,91,6,"Millennials","Lower-Middle"
"2100",2099,6262,59,"Master","Single",72217,0,0,"4/10/13",93,816,42,450,55,56,154,1,3,10,8,2,0,0,0,0,0,0,0,"GER",0,1573,21,"Boomers","Middle"
"2101",2100,3628,34,"Basic","Single",15038,1,0,"1/29/13",93,4,8,11,19,12,26,2,2,1,2,9,0,0,0,0,0,0,0,"SP",1,80,5,"Millennials","Poor"
"2102",2101,3641,45,"Graduation","Married",13624,1,0,"1/20/13",93,10,2,15,2,1,6,2,2,0,3,6,0,0,0,0,0,0,0,"SP",1,36,5,"Gen-X","Poor"
"2103",2102,322,43,"Graduation","Together",42554,1,1,"1/12/13",93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,"AUS",2,41,5,"Gen-X","Lower-Middle"
"2104",2103,175,35,"Graduation","Married",71952,1,0,"1/10/13",93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,"SP",1,1443,20,"Millennials","Middle"
"2105",2104,6988,35,"Graduation","Married",71952,1,0,"1/10/13",93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,"AUS",1,1443,20,"Millennials","Middle"
"2106",2105,8204,50,"2n Cycle","Married",78041,0,0,"12/16/12",93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0,"GER",0,1319,17,"Gen-X","Middle"
"2107",2106,7476,57,"Master","Single",63972,0,1,"12/2/12",93,928,63,254,0,12,12,4,5,4,10,4,0,1,0,0,0,0,0,"SA",1,1269,19,"Gen-X","Middle"
"2108",2107,5221,64,"Graduation","Married",52852,0,1,"12/1/12",93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,0,"GER",1,879,22,"Boomers","Middle"
"2109",2108,8970,49,"PhD","Married",62010,0,1,"10/23/12",93,371,22,39,6,0,92,4,6,2,7,5,0,0,0,0,0,0,0,"SP",1,530,15,"Gen-X","Middle"
"2110",2109,9286,61,"Master","Together",83151,0,0,"10/10/12",93,407,28,100,120,74,18,1,5,9,4,3,0,0,0,0,0,0,0,"SP",0,747,18,"Boomers","Middle"
"2111",2110,5831,54,"Graduation","Married",77870,0,1,"8/22/12",93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,1,0,"SP",1,1815,15,"Gen-X","Middle"
"2112",2111,1010,44,"Graduation","Together",46931,2,1,"4/24/14",94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,0,"SP",3,78,5,"Gen-X","Lower-Middle"
"2113",2112,11074,44,"Graduation","Single",85072,0,0,"4/9/14",94,494,92,391,194,11,241,1,3,4,10,0,0,0,0,0,0,0,0,"SA",0,1423,17,"Gen-X","Middle"
"2114",2113,5896,34,"Master","Married",73395,0,0,"3/18/14",94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,0,"SP",0,397,14,"Millennials","Middle"
"2115",2114,3515,69,"Graduation","Single",62307,0,1,"2/17/14",94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,0,"SP",1,160,8,"Boomers","Middle"
"2116",2115,5324,40,"PhD","Married",58293,1,0,"1/19/14",94,173,43,118,46,27,15,5,5,3,6,5,0,0,0,0,0,0,0,"US",1,422,14,"Millennials","Middle"
"2117",2116,6534,47,"Graduation","Together",47889,1,0,"1/4/14",94,29,0,29,0,5,4,1,2,0,3,5,0,0,0,0,0,0,0,"SA",1,67,5,"Gen-X","Lower-Middle"
"2118",2117,8373,42,"Basic","Together",24594,1,0,"12/10/13",94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,0,"CA",1,29,4,"Millennials","Poor"
"2119",2118,3829,42,"Basic","Together",24594,1,0,"12/10/13",94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,0,"SA",1,29,4,"Millennials","Poor"
"2120",2119,4501,56,"Master","Single",69882,0,0,"11/10/13",94,292,127,635,132,127,165,1,3,7,9,1,0,0,0,0,0,0,0,"SP",0,1478,19,"Gen-X","Middle"
"2121",2120,4179,62,"Graduation","Together",24221,0,0,"8/20/13",94,8,9,9,2,5,22,1,1,1,3,4,0,0,0,0,0,0,0,"SP",0,55,5,"Boomers","Poor"
"2122",2121,2292,36,"Graduation","Single",22327,1,0,"8/2/13",94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,0,"SP",1,24,4,"Millennials","Poor"
"2123",2122,9239,60,"Master","Married",61923,0,2,"7/26/13",94,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,0,"US",2,126,7,"Boomers","Middle"
"2124",2123,8953,56,"Master","Single",35791,2,1,"5/6/13",94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,"SP",3,35,4,"Gen-X","Lower-Middle"
